t,i,v,soc,T
230240.0,-0.0,4.029,0.9,22.5
230250.0,-0.0,4.029,0.9,22.5
230260.0,-0.0,4.029,0.9,22.5
230270.0,-0.0,4.029,0.9,22.5
230280.0,-0.0,4.029,0.9,22.5
230290.0,-0.0,4.029,0.9,22.5
230300.0,-0.0,4.029,0.9,22.5
230310.0,-0.0,4.029,0.9,22.5
230320.0,-0.0,4.029,0.9,22.5
230330.0,-0.0,4.029,0.9,22.5
230340.0,-0.0,4.029,0.9,22.5
230350.0,-0.3,4.029,0.9,22.5
230360.0,-0.3,4.029,0.9,22.5
230370.0,-0.3,4.029,0.9,22.5
230380.0,-0.4,4.029,0.9,22.5
230390.0,-0.3,4.029,0.9,22.5
230400.0,-0.3,4.029,0.9,22.5
230410.0,-0.0,4.029,0.9,22.5
230420.0,-0.0,4.029,0.9,22.5
230430.0,-0.0,4.029,0.9,22.5
230440.0,-0.0,4.029,0.9,22.5
230450.0,-0.0,4.029,0.9,22.5
230460.0,-0.0,4.029,0.9,22.5
230470.0,-0.0,4.029,0.9,22.5
230480.0,-0.0,4.029,0.9,22.5
230490.0,-0.0,4.029,0.9,22.5
230500.0,-0.0,4.029,0.9,22.5
230510.0,-0.0,4.029,0.9,22.5
230520.0,-0.0,4.029,0.9,22.5
230530.0,-0.0,4.029,0.9,22.5
230540.0,-0.0,4.029,0.9,22.5
230550.0,-0.0,4.029,0.9,22.5
230560.0,-0.0,4.029,0.9,22.5
230570.0,-0.0,4.029,0.9,22.5
230580.0,-0.0,4.029,0.9,22.5
230590.0,-0.0,4.029,0.9,22.5
230600.0,-0.0,4.029,0.9,22.5
230610.0,-0.0,4.029,0.9,22.5
230620.0,-0.0,4.029,0.9,22.5
230630.0,-0.0,4.029,0.9,22.5
230640.0,-0.0,4.029,0.9,22.5
230650.0,-0.0,4.029,0.9,22.5
230660.0,-0.0,4.029,0.9,22.5
230670.0,-0.0,4.029,0.9,22.5
230680.0,-0.0,4.029,0.9,22.5
230690.0,-0.0,4.029,0.9,22.5
230700.0,-0.0,4.029,0.9,22.5
230710.0,-0.0,4.029,0.9,22.5
230720.0,-0.0,4.029,0.9,22.5
230730.0,-0.0,4.029,0.9,22.5
230740.0,-0.2,4.029,0.9,22.5
230750.0,-0.2,4.029,0.9,22.5
230760.0,-0.3,4.029,0.9,22.5
230770.0,-0.3,4.029,0.9,22.5
230780.0,-0.3,4.029,0.9,22.5
230790.0,-0.0,4.029,0.9,22.5
230800.0,-0.0,4.029,0.9,22.5
230810.0,-0.0,4.029,0.9,22.5
230820.0,-0.0,4.029,0.9,22.5
230830.0,-0.0,4.029,0.9,22.5
230840.0,-0.0,4.029,0.9,22.5
230850.0,-0.0,4.029,0.9,22.5
230860.0,-0.0,4.029,0.9,22.5
230870.0,-0.0,4.029,0.9,22.5
230880.0,-0.0,4.029,0.9,22.5
230890.0,-0.0,4.029,0.9,22.5
230900.0,-0.0,4.029,0.9,22.5
230910.0,-0.0,4.029,0.9,22.5
230920.0,-0.0,4.029,0.9,22.5
230930.0,-0.0,4.029,0.9,22.5
230940.0,-0.0,4.029,0.9,22.5
230950.0,-0.0,4.029,0.9,22.5
230960.0,-0.0,4.029,0.9,22.5
230970.0,-0.0,4.029,0.9,22.5
230980.0,-0.0,4.029,0.9,22.5
230990.0,-0.0,4.029,0.9,22.5
231000.0,-0.0,4.029,0.9,22.5
231010.0,-0.0,4.029,0.9,22.5
231020.0,-0.0,4.029,0.9,22.5
231030.0,-0.0,4.029,0.9,22.5
231040.0,-0.0,4.029,0.9,22.5
231050.0,-0.0,4.029,0.9,22.5
231060.0,-0.0,4.029,0.9,22.5
231070.0,-0.0,4.029,0.9,22.5
231080.0,-0.2,4.029,0.9,22.5
231090.0,-0.2,4.029,0.9,22.5
231100.0,-0.3,4.029,0.9,22.5
231110.0,-0.3,4.029,0.9,22.5
231120.0,-0.3,4.029,0.9,22.5
231130.0,-0.3,4.029,0.9,22.5
231140.0,-0.2,4.029,0.9,22.5
231150.0,-0.0,4.029,0.9,22.5
231160.0,-0.0,4.029,0.9,22.5
231170.0,-0.0,4.029,0.9,22.5
231180.0,-0.0,4.029,0.9,22.5
231190.0,-0.0,4.029,0.9,22.5
231200.0,-0.0,4.029,0.9,22.5
231210.0,-0.0,4.029,0.9,22.5
231220.0,-0.0,4.029,0.9,22.5
231230.0,-0.0,4.029,0.9,22.5
231240.0,-0.0,4.029,0.9,22.5
231250.0,-0.0,4.029,0.9,22.5
231260.0,-0.0,4.029,0.9,22.5
231270.0,-0.0,4.029,0.9,22.5
231280.0,-0.0,4.029,0.9,22.5
231290.0,-0.0,4.029,0.9,22.5
231300.0,-0.0,4.029,0.9,22.5
231310.0,-0.0,4.029,0.9,22.5
231320.0,-0.0,4.029,0.9,22.5
231330.0,-0.0,4.029,0.9,22.5
231340.0,-0.0,4.029,0.9,22.5
231350.0,-0.0,4.029,0.9,22.5
231360.0,-0.0,4.029,0.9,22.5
231370.0,-0.0,4.029,0.9,22.5
231380.0,-0.0,4.029,0.9,22.5
231390.0,-0.0,4.029,0.9,22.5
231400.0,-0.0,4.029,0.9,22.5
231410.0,-0.0,4.029,0.9,22.5
231420.0,-0.0,4.029,0.9,22.5
231430.0,-0.0,4.029,0.9,22.5
231440.0,-0.0,4.029,0.9,22.5
231450.0,-0.0,4.029,0.9,22.5
231460.0,-0.3,4.029,0.9,22.5
231470.0,-0.3,4.029,0.9,22.5
231480.0,-0.3,4.029,0.9,22.5
231490.0,-0.3,4.029,0.9,22.5
231500.0,-0.3,4.029,0.9,22.5
231510.0,-0.2,4.029,0.9,22.5
231520.0,-0.2,4.029,0.9,22.5
231530.0,-0.0,4.029,0.9,22.5
231540.0,-0.0,4.029,0.9,22.5
231550.0,-0.0,4.029,0.9,22.5
231560.0,-0.0,4.029,0.9,22.5
231570.0,-0.0,4.029,0.9,22.5
231580.0,-0.0,4.029,0.9,22.5
231590.0,-0.0,4.029,0.9,22.5
231600.0,-0.0,4.029,0.9,22.5
231610.0,-0.0,4.029,0.9,22.5
231620.0,-0.0,4.029,0.9,22.5
231630.0,-0.0,4.029,0.9,22.5
231640.0,-0.0,4.029,0.9,22.5
231650.0,-0.0,4.029,0.9,22.5
231660.0,-0.0,4.029,0.9,22.5
231670.0,-0.0,4.029,0.9,22.5
231680.0,-0.0,4.029,0.9,22.5
231690.0,-0.0,4.029,0.9,22.5
231700.0,-0.0,4.029,0.9,22.5
231710.0,-0.0,4.029,0.9,22.5
231720.0,-0.0,4.029,0.9,22.5
231730.0,-0.0,4.029,0.9,22.5
231740.0,-0.0,4.029,0.9,22.5
231750.0,-0.0,4.029,0.9,22.5
231760.0,-0.0,4.029,0.9,22.5
231770.0,-0.0,4.029,0.9,22.5
231780.0,-0.0,4.029,0.9,22.5
231790.0,-0.0,4.029,0.9,22.5
231800.0,-0.0,4.029,0.9,22.5
231810.0,-0.0,4.029,0.9,22.5
231820.0,-0.0,4.029,0.9,22.5
231830.0,-0.0,4.029,0.9,22.5
231840.0,-0.3,4.029,0.9,22.5
231850.0,2.4,4.03,0.9,22.5
231860.0,-0.3,4.029,0.9,22.5
231870.0,-0.3,4.029,0.9,22.5
231880.0,-0.3,4.029,0.9,22.5
231890.0,-0.0,4.029,0.9,22.5
231900.0,-0.0,4.029,0.9,22.5
231910.0,-0.0,4.029,0.9,22.5
231920.0,-0.0,4.029,0.9,22.5
231930.0,-0.0,4.029,0.9,22.4
231940.0,-0.0,4.029,0.9,22.4
231950.0,-0.0,4.029,0.9,22.4
231960.0,-0.0,4.029,0.9,22.4
231970.0,-0.0,4.029,0.9,22.4
231980.0,-0.0,4.029,0.9,22.4
231990.0,-0.0,4.029,0.9,22.4
232000.0,-0.0,4.029,0.9,22.4
232010.0,-0.0,4.029,0.9,22.4
232020.0,-0.0,4.029,0.9,22.4
232030.0,-0.0,4.029,0.9,22.4
232040.0,-0.0,4.029,0.9,22.4
232050.0,-0.0,4.029,0.9,22.4
232060.0,-0.0,4.029,0.9,22.4
232070.0,-0.0,4.029,0.9,22.4
232080.0,-0.0,4.029,0.9,22.4
232090.0,-0.0,4.029,0.9,22.4
232100.0,-0.0,4.029,0.9,22.4
232110.0,-0.0,4.029,0.9,22.4
232120.0,-0.0,4.029,0.9,22.4
232130.0,-0.0,4.029,0.9,22.4
232140.0,-0.0,4.029,0.9,22.4
232150.0,-0.0,4.029,0.9,22.4
232160.0,-0.0,4.029,0.9,22.4
232170.0,-0.0,4.029,0.9,22.4
232180.0,-0.0,4.029,0.9,22.4
232190.0,-0.0,4.029,0.9,22.4
232200.0,-0.0,4.029,0.9,22.4
232210.0,-0.2,4.029,0.9,22.4
232220.0,-0.4,4.029,0.9,22.4
232230.0,-0.4,4.029,0.9,22.4
232240.0,-0.4,4.029,0.9,22.4
232250.0,-0.2,4.029,0.9,22.4
232260.0,-0.2,4.029,0.9,22.4
232270.0,-0.0,4.029,0.899,22.4
232280.0,-0.0,4.029,0.899,22.4
232290.0,-0.0,4.029,0.9,22.4
232300.0,-0.0,4.029,0.9,22.4
232310.0,-0.0,4.029,0.9,22.4
232320.0,-0.0,4.029,0.9,22.4
232330.0,-0.0,4.029,0.9,22.4
232340.0,-0.0,4.029,0.9,22.4
232350.0,-0.0,4.029,0.9,22.4
232360.0,-0.0,4.029,0.9,22.4
232370.0,-0.0,4.029,0.9,22.4
232380.0,-0.0,4.029,0.9,22.4
232390.0,-0.0,4.029,0.9,22.4
232400.0,-0.0,4.029,0.9,22.4
232410.0,-0.0,4.029,0.9,22.4
232420.0,-0.0,4.029,0.9,22.4
232430.0,-0.0,4.029,0.9,22.4
232440.0,-0.0,4.029,0.9,22.4
232450.0,-0.0,4.029,0.9,22.4
232460.0,-0.0,4.029,0.9,22.4
232470.0,-0.0,4.029,0.9,22.4
232480.0,-0.0,4.029,0.9,22.4
232490.0,-0.0,4.029,0.9,22.4
232500.0,-0.0,4.029,0.9,22.4
232510.0,-0.0,4.029,0.9,22.4
232520.0,-0.0,4.029,0.9,22.4
232530.0,-0.0,4.029,0.9,22.4
232540.0,-0.0,4.029,0.9,22.4
232550.0,-0.0,4.029,0.9,22.4
232560.0,-0.0,4.029,0.9,22.4
232570.0,-0.0,4.029,0.9,22.4
232580.0,-0.3,4.029,0.9,22.4
232590.0,-0.3,4.029,0.9,22.4
232600.0,-0.3,4.029,0.9,22.4
232610.0,2.3,4.03,0.899,22.4
232620.0,-0.3,4.029,0.9,22.4
232630.0,-0.3,4.029,0.9,22.4
232640.0,-0.2,4.029,0.9,22.4
232650.0,-0.2,4.029,0.9,22.4
232660.0,-0.2,4.029,0.9,22.4
232670.0,-0.2,4.029,0.9,22.4
232680.0,-0.0,4.029,0.9,22.4
232690.0,-0.0,4.029,0.9,22.4
232700.0,-0.0,4.029,0.9,22.4
232710.0,-0.0,4.029,0.9,22.4
232720.0,-0.0,4.029,0.9,22.4
232730.0,-0.0,4.029,0.9,22.4
232740.0,-0.0,4.029,0.9,22.4
232750.0,-0.0,4.029,0.9,22.4
232760.0,-0.0,4.029,0.9,22.4
232770.0,-0.0,4.029,0.9,22.4
232780.0,-0.0,4.029,0.9,22.4
232790.0,-0.0,4.029,0.9,22.4
232800.0,-0.0,4.029,0.9,22.4
232810.0,-0.0,4.029,0.9,22.4
232820.0,-0.0,4.029,0.9,22.4
232830.0,-0.0,4.029,0.9,22.4
232840.0,-0.0,4.029,0.9,22.4
232850.0,-0.0,4.029,0.9,22.4
232860.0,-0.0,4.029,0.9,22.4
232870.0,-0.0,4.029,0.9,22.4
232880.0,-0.0,4.029,0.9,22.4
232890.0,-0.0,4.029,0.9,22.4
232900.0,-0.0,4.029,0.9,22.4
232910.0,-0.0,4.029,0.9,22.4
232920.0,-0.0,4.029,0.9,22.4
232930.0,-0.0,4.029,0.9,22.4
232940.0,-0.0,4.029,0.9,22.4
232950.0,-0.0,4.029,0.9,22.4
232960.0,-0.0,4.029,0.9,22.4
232970.0,-0.2,4.029,0.9,22.4
232980.0,-0.3,4.029,0.9,22.4
232990.0,-0.4,4.029,0.9,22.4
233000.0,-0.4,4.029,0.9,22.4
233010.0,1.9,4.03,0.9,22.4
233020.0,-0.2,4.029,0.9,22.4
233030.0,-0.2,4.029,0.9,22.4
233040.0,-0.0,4.029,0.9,22.4
233050.0,-0.0,4.029,0.9,22.4
233060.0,-0.0,4.029,0.9,22.4
233070.0,-0.0,4.029,0.9,22.4
233080.0,-0.0,4.029,0.9,22.4
233090.0,-0.0,4.029,0.9,22.4
233100.0,-0.0,4.029,0.9,22.4
233110.0,-0.0,4.029,0.9,22.4
233120.0,-0.0,4.029,0.9,22.4
233130.0,-0.0,4.029,0.9,22.4
233140.0,-0.0,4.029,0.9,22.4
233150.0,-0.0,4.029,0.9,22.4
233160.0,-0.0,4.029,0.9,22.4
233170.0,-0.0,4.029,0.9,22.4
233180.0,-0.0,4.029,0.9,22.4
233190.0,-0.0,4.029,0.9,22.4
233200.0,-0.0,4.029,0.9,22.4
233210.0,-0.0,4.029,0.9,22.4
233220.0,-0.0,4.029,0.9,22.4
233230.0,-0.0,4.029,0.9,22.4
233240.0,-0.0,4.029,0.9,22.4
233250.0,-0.0,4.029,0.9,22.4
233260.0,-0.0,4.029,0.9,22.4
233270.0,-0.0,4.029,0.9,22.4
233280.0,-0.0,4.029,0.9,22.4
233290.0,-0.0,4.029,0.9,22.4
233300.0,-0.0,4.029,0.9,22.4
233310.0,-0.0,4.029,0.9,22.4
233320.0,-0.3,4.029,0.9,22.4
233330.0,-0.3,4.029,0.9,22.4
233340.0,-0.3,4.029,0.9,22.4
233350.0,0.9,4.03,0.9,22.4
233360.0,-0.2,4.029,0.9,22.4
233370.0,-0.2,4.029,0.9,22.4
233380.0,-0.0,4.029,0.9,22.4
233390.0,-0.0,4.029,0.9,22.4
233400.0,-0.0,4.029,0.9,22.4
233410.0,-0.0,4.029,0.9,22.4
233420.0,-0.0,4.029,0.9,22.4
233430.0,-0.0,4.029,0.9,22.4
233440.0,-0.0,4.029,0.9,22.4
233450.0,-0.0,4.029,0.9,22.4
233460.0,-0.0,4.029,0.9,22.4
233470.0,-0.0,4.029,0.9,22.4
233480.0,-0.0,4.029,0.9,22.4
233490.0,-0.0,4.029,0.9,22.4
233500.0,-0.0,4.029,0.9,22.4
233510.0,-0.0,4.029,0.9,22.4
233520.0,-0.0,4.029,0.9,22.4
233530.0,-0.0,4.029,0.9,22.4
233540.0,-0.0,4.029,0.9,22.4
233550.0,-0.0,4.029,0.9,22.4
233560.0,-0.0,4.029,0.9,22.4
233570.0,-0.0,4.029,0.9,22.4
233580.0,-0.0,4.029,0.9,22.4
233590.0,-0.0,4.029,0.9,22.4
233600.0,-0.0,4.029,0.9,22.4
233610.0,-0.0,4.029,0.9,22.4
233620.0,-0.0,4.029,0.9,22.4
233630.0,-0.0,4.029,0.9,22.4
233640.0,-0.0,4.029,0.9,22.4
233650.0,-0.0,4.029,0.9,22.4
233660.0,-0.0,4.029,0.9,22.4
233670.0,-0.0,4.029,0.9,22.4
233680.0,-0.0,4.029,0.9,22.4
233690.0,-0.0,4.029,0.9,22.4
233700.0,-0.0,4.029,0.9,22.4
233710.0,-0.0,4.029,0.9,22.4
233720.0,-0.0,4.029,0.9,22.4
233730.0,-0.3,4.029,0.9,22.4
233740.0,-0.3,4.029,0.9,22.4
233750.0,-0.4,4.029,0.9,22.4
233760.0,-0.3,4.029,0.9,22.4
233770.0,-0.3,4.029,0.9,22.4
233780.0,2.6,4.03,0.9,22.4
233790.0,2.6,4.03,0.9,22.4
233800.0,-0.0,4.029,0.9,22.4
233810.0,-0.0,4.029,0.9,22.4
233820.0,-0.0,4.029,0.9,22.4
233830.0,-0.0,4.029,0.9,22.4
233840.0,-0.0,4.029,0.9,22.4
233850.0,-0.0,4.029,0.9,22.4
233860.0,-0.0,4.029,0.9,22.4
233870.0,-0.0,4.029,0.9,22.4
233880.0,-0.0,4.029,0.9,22.4
233890.0,-0.0,4.029,0.9,22.4
233900.0,-0.0,4.029,0.9,22.4
233910.0,-0.0,4.029,0.9,22.4
233920.0,-0.0,4.029,0.9,22.4
233930.0,-0.0,4.029,0.9,22.4
233940.0,-0.0,4.029,0.9,22.4
233950.0,-0.0,4.029,0.9,22.4
233960.0,-0.0,4.029,0.9,22.4
233970.0,-0.0,4.029,0.9,22.4
233980.0,-0.0,4.029,0.9,22.4
233990.0,-0.0,4.029,0.9,22.4
234000.0,-0.0,4.029,0.9,22.4
234010.0,-0.0,4.029,0.9,22.4
234020.0,-0.0,4.029,0.9,22.4
234030.0,-0.0,4.029,0.9,22.4
234040.0,-0.0,4.029,0.9,22.4
234050.0,-0.0,4.029,0.9,22.4
234060.0,-0.0,4.029,0.9,22.4
234070.0,-0.0,4.029,0.9,22.4
234080.0,-0.0,4.029,0.9,22.4
234090.0,-0.0,4.029,0.9,22.4
234100.0,-0.0,4.029,0.9,22.4
234110.0,-0.3,4.029,0.9,22.4
234120.0,1.1,4.03,0.9,22.4
234130.0,1.1,4.03,0.9,22.4
234140.0,-0.3,4.029,0.9,22.4
234150.0,-0.4,4.029,0.9,22.4
234160.0,-0.4,4.029,0.9,22.4
234170.0,-0.0,4.029,0.9,22.4
234180.0,-0.0,4.029,0.9,22.4
234190.0,-0.0,4.029,0.9,22.4
234200.0,-0.0,4.029,0.9,22.4
234210.0,-0.0,4.029,0.9,22.4
234220.0,-0.0,4.029,0.9,22.4
234230.0,-0.0,4.029,0.9,22.4
234240.0,-0.0,4.029,0.9,22.4
234250.0,-0.0,4.029,0.9,22.4
234260.0,-0.0,4.029,0.9,22.4
234270.0,-0.0,4.029,0.9,22.4
234280.0,-0.0,4.029,0.9,22.4
234290.0,-0.0,4.029,0.9,22.4
234300.0,-0.0,4.029,0.9,22.4
234310.0,-0.0,4.029,0.9,22.4
234320.0,-0.0,4.029,0.9,22.4
234330.0,-0.0,4.029,0.9,22.4
234340.0,-0.0,4.029,0.9,22.4
234350.0,-0.0,4.029,0.9,22.4
234360.0,-0.0,4.029,0.9,22.4
234370.0,-0.0,4.029,0.9,22.4
234380.0,-0.0,4.029,0.9,22.4
234390.0,-0.0,4.029,0.9,22.4
234400.0,-0.0,4.029,0.9,22.4
234410.0,-0.0,4.029,0.9,22.4
234420.0,-0.0,4.029,0.9,22.4
234430.0,-0.0,4.029,0.9,22.4
234440.0,-0.0,4.029,0.9,22.4
234450.0,-0.0,4.029,0.9,22.4
234460.0,-0.0,4.029,0.9,22.4
234470.0,-0.0,4.029,0.9,22.4
234480.0,-0.0,4.029,0.9,22.4
234490.0,-0.0,4.029,0.9,22.4
234500.0,-0.3,4.029,0.9,22.4
234510.0,-0.3,4.029,0.9,22.4
234520.0,-0.3,4.029,0.9,22.4
234530.0,-0.3,4.029,0.9,22.4
234540.0,-0.3,4.029,0.9,22.4
234550.0,-0.3,4.029,0.9,22.4
234560.0,-0.2,4.029,0.9,22.4
234570.0,-0.2,4.029,0.9,22.4
234580.0,-0.2,4.029,0.9,22.4
234590.0,-0.2,4.029,0.9,22.4
234600.0,-0.0,4.029,0.9,22.3
234610.0,-0.0,4.029,0.9,22.3
234620.0,-0.0,4.029,0.9,22.3
234630.0,-0.0,4.029,0.9,22.3
234640.0,-0.0,4.029,0.9,22.3
234650.0,-0.0,4.029,0.9,22.3
234660.0,-0.0,4.029,0.9,22.3
234670.0,-0.0,4.029,0.9,22.3
234680.0,-0.0,4.029,0.9,22.3
234690.0,-0.0,4.029,0.9,22.3
234700.0,-0.0,4.029,0.9,22.3
234710.0,-0.0,4.029,0.9,22.3
234720.0,-0.0,4.029,0.9,22.3
234730.0,-0.0,4.029,0.9,22.3
234740.0,-0.0,4.029,0.9,22.3
234750.0,-0.0,4.029,0.9,22.3
234760.0,-0.0,4.029,0.9,22.3
234770.0,-0.0,4.029,0.9,22.3
234780.0,-0.0,4.029,0.9,22.3
234790.0,-0.0,4.029,0.9,22.3
234800.0,-0.0,4.029,0.9,22.3
234810.0,-0.0,4.029,0.9,22.3
234820.0,-0.0,4.029,0.9,22.3
234830.0,-0.0,4.029,0.9,22.3
234840.0,-0.0,4.029,0.9,22.3
234850.0,-0.0,4.029,0.9,22.3
234860.0,-0.0,4.029,0.9,22.3
234870.0,-0.0,4.029,0.9,22.3
234880.0,-0.0,4.029,0.9,22.3
234890.0,-0.0,4.029,0.9,22.3
234900.0,-0.0,4.029,0.9,22.3
234910.0,-0.0,4.029,0.9,22.3
234920.0,-0.0,4.029,0.9,22.3
234930.0,-0.0,4.029,0.9,22.3
234940.0,-0.0,4.029,0.9,22.3
234950.0,-0.0,4.029,0.9,22.3
234960.0,-0.0,4.029,0.9,22.3
234970.0,-0.0,4.029,0.9,22.3
234980.0,2.5,4.03,0.9,22.3
234990.0,-0.4,4.029,0.9,22.3
235000.0,-0.4,4.029,0.9,22.3
235010.0,-0.2,4.029,0.9,22.3
235020.0,-0.0,4.029,0.9,22.3
235030.0,-0.0,4.029,0.9,22.3
235040.0,-0.0,4.029,0.9,22.3
235050.0,-0.0,4.029,0.9,22.3
235060.0,-0.0,4.029,0.9,22.3
235070.0,-0.0,4.029,0.9,22.3
235080.0,-0.0,4.029,0.9,22.3
235090.0,-0.0,4.029,0.9,22.3
235100.0,-0.0,4.029,0.9,22.3
235110.0,-0.0,4.029,0.9,22.3
235120.0,-0.0,4.029,0.9,22.3
235130.0,-0.0,4.029,0.9,22.3
235140.0,-0.0,4.029,0.9,22.3
235150.0,-0.0,4.029,0.9,22.3
235160.0,-0.0,4.029,0.9,22.3
235170.0,-0.0,4.029,0.9,22.3
235180.0,-0.0,4.029,0.9,22.3
235190.0,-0.0,4.029,0.9,22.3
235200.0,-0.0,4.029,0.9,22.3
235210.0,-0.0,4.029,0.9,22.3
235220.0,-0.0,4.029,0.9,22.3
235230.0,-0.0,4.029,0.9,22.3
235240.0,-0.0,4.029,0.9,22.3
235250.0,-0.0,4.029,0.9,22.3
235260.0,-0.0,4.029,0.9,22.3
235270.0,-0.0,4.029,0.9,22.3
235280.0,-0.0,4.029,0.9,22.3
235290.0,-0.0,4.029,0.9,22.3
235300.0,-0.0,4.029,0.9,22.3
235310.0,-0.0,4.029,0.9,22.3
235320.0,-0.0,4.029,0.9,22.3
235330.0,-0.0,4.029,0.9,22.3
235340.0,-0.0,4.029,0.9,22.3
235350.0,-0.0,4.029,0.9,22.3
235360.0,-0.0,4.029,0.9,22.3
235370.0,-0.0,4.029,0.9,22.3
235380.0,-0.0,4.029,0.9,22.3
235390.0,-0.0,4.029,0.9,22.3
235400.0,-0.0,4.029,0.9,22.3
235410.0,-0.0,4.029,0.9,22.3
235420.0,-0.0,4.029,0.9,22.3
235430.0,-0.3,4.029,0.9,22.3
235440.0,-0.3,4.029,0.9,22.3
235450.0,-0.3,4.029,0.9,22.3
235460.0,-0.3,4.029,0.9,22.3
235470.0,-0.2,4.029,0.9,22.3
235480.0,-0.2,4.029,0.9,22.3
235490.0,-0.0,4.029,0.9,22.3
235500.0,-0.0,4.029,0.9,22.3
235510.0,-0.0,4.029,0.9,22.3
235520.0,-0.0,4.029,0.9,22.3
235530.0,-0.0,4.029,0.9,22.3
235540.0,-0.0,4.029,0.9,22.3
235550.0,-0.0,4.029,0.9,22.3
235560.0,-0.0,4.029,0.9,22.3
235570.0,-0.0,4.029,0.9,22.3
235580.0,-0.0,4.029,0.9,22.3
235590.0,-0.0,4.029,0.9,22.3
235600.0,-0.0,4.029,0.9,22.3
235610.0,-0.0,4.029,0.9,22.3
235620.0,-0.0,4.029,0.9,22.3
235630.0,-0.0,4.029,0.9,22.3
235640.0,-0.0,4.029,0.9,22.3
235650.0,-0.0,4.029,0.9,22.3
235660.0,-0.0,4.029,0.9,22.3
235670.0,-0.0,4.029,0.9,22.3
235680.0,-0.0,4.029,0.9,22.3
235690.0,-0.0,4.029,0.9,22.3
235700.0,-0.0,4.029,0.9,22.3
235710.0,-0.0,4.029,0.9,22.3
235720.0,-0.0,4.029,0.9,22.3
235730.0,-0.0,4.029,0.9,22.3
235740.0,-0.0,4.029,0.9,22.3
235750.0,-0.0,4.029,0.9,22.3
235760.0,-0.0,4.029,0.9,22.3
235770.0,-0.0,4.029,0.9,22.3
235780.0,-0.0,4.029,0.9,22.3
235790.0,-0.0,4.029,0.9,22.3
235800.0,-0.0,4.029,0.9,22.3
235810.0,-0.0,4.029,0.9,22.3
235820.0,-0.0,4.029,0.9,22.3
235830.0,-0.0,4.029,0.9,22.3
235840.0,-0.0,4.029,0.9,22.3
235850.0,-0.0,4.029,0.9,22.3
235860.0,-0.0,4.029,0.9,22.3
235870.0,-0.0,4.029,0.9,22.3
235880.0,-0.3,4.029,0.9,22.3
235890.0,-0.3,4.029,0.9,22.3
235900.0,-0.3,4.029,0.9,22.3
235910.0,-0.4,4.029,0.9,22.3
235920.0,1.7,4.03,0.9,22.3
235930.0,1.7,4.03,0.9,22.3
235940.0,-0.0,4.029,0.9,22.3
235950.0,-0.0,4.029,0.9,22.3
235960.0,-0.0,4.029,0.9,22.3
235970.0,-0.0,4.029,0.9,22.3
235980.0,-0.0,4.029,0.9,22.3
235990.0,-0.0,4.029,0.9,22.3
236000.0,-0.0,4.029,0.9,22.3
236010.0,-0.0,4.029,0.9,22.3
236020.0,-0.0,4.029,0.9,22.3
236030.0,-0.0,4.029,0.9,22.3
236040.0,-0.0,4.029,0.9,22.3
236050.0,-0.0,4.029,0.9,22.3
236060.0,-0.0,4.029,0.9,22.3
236070.0,-0.0,4.029,0.9,22.3
236080.0,-0.0,4.029,0.9,22.3
236090.0,-0.0,4.029,0.9,22.3
236100.0,-0.0,4.029,0.9,22.3
236110.0,-0.0,4.029,0.9,22.3
236120.0,-0.0,4.029,0.9,22.3
236130.0,-0.0,4.029,0.9,22.3
236140.0,-0.0,4.029,0.9,22.3
236150.0,-0.0,4.029,0.9,22.3
236160.0,-0.0,4.029,0.9,22.3
236170.0,-0.0,4.029,0.9,22.3
236180.0,-0.0,4.029,0.9,22.3
236190.0,-0.0,4.029,0.9,22.3
236200.0,-0.0,4.029,0.9,22.3
236210.0,-0.0,4.029,0.9,22.3
236220.0,-0.0,4.029,0.9,22.3
236230.0,-0.0,4.029,0.9,22.3
236240.0,-0.0,4.029,0.9,22.3
236250.0,-0.0,4.029,0.9,22.3
236260.0,-0.0,4.029,0.9,22.3
236270.0,-0.0,4.029,0.9,22.3
236280.0,-0.0,4.029,0.9,22.3
236290.0,-0.0,4.029,0.9,22.3
236300.0,-0.3,4.029,0.9,22.3
236310.0,-0.3,4.029,0.9,22.3
236320.0,-0.3,4.029,0.9,22.3
236330.0,-0.3,4.029,0.9,22.3
236340.0,-0.3,4.029,0.9,22.3
236350.0,-0.3,4.029,0.9,22.3
236360.0,2.2,4.03,0.9,22.3
236370.0,2.2,4.03,0.9,22.3
236380.0,-0.0,4.029,0.9,22.3
236390.0,-0.0,4.029,0.9,22.3
236400.0,-0.0,4.029,0.9,22.3
236410.0,-0.0,4.029,0.9,22.3
236420.0,-0.0,4.029,0.9,22.3
236430.0,-0.0,4.029,0.9,22.3
236440.0,-0.0,4.029,0.9,22.3
236450.0,-0.0,4.029,0.9,22.3
236460.0,-0.0,4.029,0.9,22.3
236470.0,-0.0,4.029,0.9,22.3
236480.0,-0.0,4.029,0.9,22.3
236490.0,-0.0,4.029,0.9,22.3
236500.0,-0.0,4.029,0.9,22.3
236510.0,-0.0,4.029,0.9,22.3
236520.0,-0.0,4.029,0.9,22.3
236530.0,-0.0,4.029,0.9,22.3
236540.0,-0.0,4.029,0.9,22.3
236550.0,-0.0,4.029,0.9,22.3
236560.0,-0.0,4.029,0.9,22.3
236570.0,-0.0,4.029,0.9,22.3
236580.0,-0.0,4.029,0.9,22.3
236590.0,-0.0,4.029,0.9,22.3
