timestamp_utc,MEAS1,MEAS3
2025-12-11T06:15:28.018+00:00,0.15027872897299,2.9927228839288
2025-12-11T06:15:29.019+00:00,0.1425407602826191,2.9826902266726
2025-12-11T06:15:30.020+00:00,0.1338405558224456,2.982610988341
2025-12-11T06:15:31.021+00:00,0.138046269187018,2.969970021429
2025-12-11T06:15:32.022+00:00,0.1211758131906565,2.9812537467873
2025-12-11T06:15:33.023+00:00,0.1332835441268372,2.9612986823825
2025-12-11T06:15:34.024+00:00,0.1407783301226736,2.9697376059606
2025-12-11T06:15:35.025+00:00,0.1273730956484914,2.9735626900155
2025-12-11T06:15:36.026+00:00,0.0994631920705523,2.9691385567775
2025-12-11T06:15:37.027+00:00,0.1201789523931671,2.9479648208974
2025-12-11T06:15:38.028+00:00,0.1329700976260835,2.94514212551
2025-12-11T06:15:39.029+00:00,0.0961392756614157,2.9484982078485
2025-12-11T06:15:40.031+00:00,0.1090498634898923,2.9451785854542
2025-12-11T06:15:41.032+00:00,0.1044815823352692,2.9570184974716
2025-12-11T06:15:42.033+00:00,0.1069689768251865,2.9737667199626
2025-12-11T06:15:43.034+00:00,0.105496636897317,2.9811634148981
2025-12-11T06:15:44.035+00:00,0.0991740168392147,2.9644729235616
2025-12-11T06:15:45.036+00:00,0.0960699906059931,2.9476988935741
2025-12-11T06:15:46.037+00:00,0.0834434105047312,2.970988217484
2025-12-11T06:15:47.038+00:00,0.105729405833525,2.9634544661064
2025-12-11T06:15:48.039+00:00,0.1046838224970594,2.9728708240926
2025-12-11T06:15:49.040+00:00,0.104131897055522,2.9639278322055
2025-12-11T06:15:50.042+00:00,0.0946863632490903,2.9723537730537
2025-12-11T06:15:51.043+00:00,0.1047242412793964,2.9584357889094
2025-12-11T06:15:52.044+00:00,0.130012315259859,2.9897141432646
2025-12-11T06:15:53.045+00:00,0.1173427063741695,2.9941198432144
2025-12-11T06:15:54.046+00:00,0.152408799427041,3.01689445971
2025-12-11T06:15:55.047+00:00,0.120371030046826,3.0241092112813
2025-12-11T06:15:56.048+00:00,0.1330546239437055,3.0083536722258
2025-12-11T06:15:57.049+00:00,0.0989083241266601,3.0251893226884
2025-12-11T06:15:58.050+00:00,0.1194380730504602,3.0234374077426
2025-12-11T06:15:59.052+00:00,0.1071649357319423,3.0250989960014
2025-12-11T06:16:00.053+00:00,0.0920132748606217,3.0653229686854
2025-12-11T06:16:01.054+00:00,0.0856835997968776,3.0623801723175
2025-12-11T06:16:02.055+00:00,0.0956194152455351,3.0315542969413
2025-12-11T06:16:03.056+00:00,0.0979416421033153,3.0250787727112
2025-12-11T06:16:04.057+00:00,0.100193708904962,3.0399136793805
2025-12-11T06:16:05.058+00:00,0.10459995242997,3.0504428408875
2025-12-11T06:16:06.059+00:00,0.12267502564003,3.0563989302068
2025-12-11T06:16:07.060+00:00,0.118510551058444,3.0509183199909
2025-12-11T06:16:08.062+00:00,0.1282430563444536,3.06086013047
2025-12-11T06:16:09.063+00:00,0.1309005572204451,3.0637888836116
2025-12-11T06:16:10.064+00:00,0.1115270542216425,3.06508895246
2025-12-11T06:16:11.065+00:00,0.1080122501598049,3.0720575172034
2025-12-11T06:16:12.066+00:00,0.1261810434448463,3.0898671601361
2025-12-11T06:16:13.067+00:00,0.1298455851264739,3.0899099132687
2025-12-11T06:16:14.068+00:00,0.1045181536145214,3.087361955627
2025-12-11T06:16:15.069+00:00,0.123506770055418,3.12640304854
2025-12-11T06:16:16.070+00:00,0.115435948598765,3.1177569755628
2025-12-11T06:16:17.071+00:00,0.1213641533413226,3.1183616046555
2025-12-11T06:16:18.073+00:00,0.1080632602006069,3.1268374002834
2025-12-11T06:16:19.074+00:00,0.1032546738537381,3.1276750327105
2025-12-11T06:16:20.075+00:00,0.1127944052355242,3.1384888718411
2025-12-11T06:16:21.076+00:00,0.131076241111005,3.1464061839684
2025-12-11T06:16:22.077+00:00,0.1378994940695958,3.13980482519
2025-12-11T06:16:23.078+00:00,0.1264053686243009,3.1636459279219
