soc,ocv
0.3,3.5937719482665402
0.301,3.59434397722766
0.302,3.595011344348975
0.303,3.5955833733100997
0.304,3.5961554022712248
0.305,3.596822769392535
0.306,3.597394798353665
0.307,3.597966827314785
0.308,3.598538856275915
0.309,3.599138570697434
0.31,3.59977825235835
0.311,3.600268454020463
0.312,3.600921133538156
0.313,3.601494339241725
0.314,3.602085747003664
0.315,3.602674224155132
0.316,3.603305764285285
0.317,3.60387779324641
0.318,3.6044305842426283
0.319,3.604955404508628
0.32,3.605687057570786
0.321,3.6062612472511
0.322,3.606775419703263
0.323,3.60730996701316
0.324,3.607881995974285
0.325,3.6084855295998324
0.326,3.60912139205672
0.327,3.609604917032759
0.328,3.61026544997897
0.329,3.6107722186104882
0.33,3.61140950790122
0.331,3.6120274926779325
0.332,3.612517263093836
0.333,3.6130302566244046
0.334,3.613602285585535
0.335,3.614269652706845
0.336,3.614839375294098
0.337,3.61541371062909
0.338,3.61589040143003
0.339,3.616526503574307
0.34,3.6170716137738603
0.341,3.617606488313405
0.342,3.618273855434715
0.343,3.618750546235655
0.344,3.619417913356965
0.345,3.619989942318095
0.346,3.620470127181018
0.347,3.6210386620801547
0.348,3.6216106910412798
0.349,3.622182720002405
0.35,3.622754748963525
0.351,3.623326777924655
0.352,3.6238988068857747
0.353,3.624470835846905
0.354,3.625042864808025
0.355,3.6256148937691552
0.356,3.6261822403016755
0.357,3.626777076264025
0.358,3.62723564249234
0.359,3.627869368548836
0.36,3.62837970041459
0.361,3.6290470675359003
0.362,3.629575546068147
0.363,3.63019112545815
0.364,3.63066781625909
0.365,3.6312546274535533
0.366,3.631907212341525
0.367,3.63247924130265
0.368,3.633051270263775
0.369,3.6336232992249
0.37,3.634195328186025
0.371,3.63476735714715
0.372,3.6353393861082752
0.373,3.6359114150694003
0.374,3.636483444030525
0.375,3.63705547299165
0.376,3.63762750195277
0.377,3.6381995309138997
0.378,3.6388217879129963
0.379,3.63934358883615
0.38,3.64001095595746
0.381,3.640582984918585
0.382,3.64115501387971
0.383,3.641805818334951
0.384,3.6422990718019603
0.385,3.6428724894197084
0.386,3.6435719783762197
0.387,3.644205835005705
0.388,3.6447502962621394
0.389,3.645349892927955
0.39,3.645921921889085
0.391,3.6464939508502052
0.392,3.647127375672227
0.393,3.6476887731042966
0.394,3.648315227380073
0.395,3.648972743015085
0.396,3.649544771976205
0.397,3.6501182244861985
0.398,3.65069974230999
0.399,3.651451535179955
0.4,3.6520235641410803
0.401,3.652595593102205
0.402,3.653358298383705
0.403,3.6539303273448303
0.404,3.654502356305955
0.405,3.65507438526708
0.406,3.65583709054858
0.407,3.6564841627039897
0.408,3.657171824791205
0.409,3.657743853752325
0.41,3.658361968018096
0.411,3.659078587994955
0.412,3.6596773975141232
0.413,3.660413322237575
0.414,3.660985351198705
0.415,3.661652718320015
