soc,ocv
0.8,4.03596694337548
0.801,4.03692059923035
0.802,4.037778889499725
0.803,4.038796671739956
0.804,4.039643224795614
0.805,4.040580417248293
0.806,4.0414981473337
0.807,4.042411166360802
0.808,4.043214727872455
0.809,4.044073018141835
0.81,4.044931308411215
0.811,4.045789598680595
0.812,4.046552523364484
0.813,4.047410813633865
0.814,4.04817373831776
0.815,4.0489366630016494
0.816,4.04969958768554
0.817,4.050462512369435
0.818,4.05113007146784
0.819,4.0518929961517305
0.82,4.052655920835624
0.821,4.053418845519515
0.822,4.053991039032435
0.823,4.054675649345409
0.824,4.055421522814735
0.825,4.055993716327656
0.826,4.056718944915403
0.827,4.05742420010995
0.828,4.057969877739496
0.829,4.0584732215503
0.83,4.059140780648705
0.831,4.059810128762216
0.832,4.06038053326003
0.833,4.061042860789874
0.834,4.06152492028587
0.835,4.0620366115138955
0.836,4.062703425735565
0.837,4.063336866410115
0.838,4.063909059923035
0.839,4.064385887850465
0.84,4.064862715777901
0.841,4.065501880815592
0.842,4.066050312443535
0.843,4.0666746619021445
0.844,4.067071401189093
0.845,4.06762831775701
0.846,4.068105145684445
0.847,4.06867733919736
0.848,4.0692495327102804
0.849,4.069675177094904
0.85,4.070203188565145
0.851,4.0707753820780646
0.852,4.07115684442001
0.853,4.07172903793293
0.854,4.072236135078492
0.855,4.072682693787796
0.856,4.07315952171523
0.857,4.073656998308287
0.858,4.074113177570095
0.859,4.07459000549753
0.86,4.075162199010445
0.861,4.075600411776449
0.862,4.076142968698725
0.863,4.076524436061155
0.864,4.076974145134685
0.865,4.0774509730621205
0.866,4.0779278009895545
0.867,4.078586566963092
0.868,4.078976822429905
0.869,4.079358284771855
0.87,4.079884523170672
0.871,4.080307983612615
0.872,4.080833468529692
0.873,4.081239921194963
0.874,4.08164705882353
0.875,4.082219252336445
0.876,4.082696080263879
0.877,4.083077542605825
0.878,4.08355437053326
0.879,4.083935832875206
0.88,4.084438516080306
0.881,4.08488948873007
0.882,4.08546168224299
0.883,4.085860040981695
0.884,4.086415338097855
0.885,4.086796800439805
0.886,4.087273628367235
0.887,4.087845821880155
0.888,4.0882272842221
0.889,4.088704112149535
0.89,4.0891809400769645
0.891,4.0896515030702965
0.892,4.09013459593183
0.893,4.090611423859265
0.894,4.0910882517866956
0.895,4.09156507971413
0.896,4.092110428101501
0.897,4.092518735568991
0.898,4.0930909290819155
0.899,4.09347239142386
0.9,4.093949219351295
0.901,4.094521412864211
0.902,4.094998240791645
0.903,4.095455695573811
0.904,4.095951896646505
0.905,4.096428724573945
